%STUDENT - TEACHER RATIO
0.05

%nSchoolBoards in use
16

%SCHOOLID	LEVEL	NAME	SCHOOLBOARD	BOARDID	ENROLMENT
1000	1	ƒcole__l_mentaire_Renaissance	CS_Viamonde	1	139
1001	1	ƒcole__l_mentaire_Patricia-Picknell	CS_Viamonde	1	222
1002	1	ƒcole__l_mentaire_Horizon_Jeunesse	CS_Viamonde	1	277
1003	1	ƒcole__l_mentaire_Pierre-Elliott-Trudeau	CS_Viamonde	1	338
1004	1	ƒcole__l_mentaire_Gabrielle-Roy	CS_Viamonde	1	177
1005	1	ƒcole__l_mentaire_La_Mosa•que	CS_Viamonde	1	218
1006	1	ƒcole__l_mentaire_F_lix-Leclerc	CS_Viamonde	1	201
1007	1	ƒcole__l_mentaire_Carrefour_des_Jeunes	CS_Viamonde	1	263
1008	1	ƒcole__l_mentaire_Maison_Montessori	CS_Viamonde	1	158
1009	1	ƒcole__l_mentaire_Jeanne-Lajoie	CS_Viamonde	1	297
1010	1	ƒcole__l_mentaire_Laure-Rièse	CS_Viamonde	1	253
1011	2	ƒcole__l_mentaire_Oakville_Est	CS_Viamonde	1	327
1012	2	ƒcole__l_mentaire_La_Fontaine	CS_Viamonde	1	131
1013	2	ƒcole__l_mentaire_Antonine_Maillet	CS_Viamonde	1	165
1014	2	Acad_mie_de_la_Moraine	CS_Viamonde	1	219
1015	3	ƒcole__l_mentaire_ƒtienne-Br_l_	CS_Viamonde	1	183
1016	4	ƒcole__l_mentaire_Jeunes_sans_frontières	CS_Viamonde	1	291
1017	4	Collège_français__l_mentaire	CS_Viamonde	1	908
1018	5	Collège_français_secondaire	CS_Viamonde	1	254
1019	5	ƒcole_secondaire_ƒtienne-Br_l_	CS_Viamonde	1	391
1020	1	ƒƒC_Saint-Nicolas	CSDC_Centre-Sud	2	105
1021	1	ƒƒC_Ange-Gabriel	CSDC_Centre-Sud	2	306
1022	1	ƒƒC_du_Sacr_-Coeur-Toronto	CSDC_Centre-Sud	2	131
1023	1	ƒƒC_Georges-ƒtienne-Cartier	CSDC_Centre-Sud	2	313
1024	1	ƒƒC_Saint-No‘l-Chabanel-Toronto	CSDC_Centre-Sud	2	152
1025	1	ƒƒC_Sainte-Madeleine	CSDC_Centre-Sud	2	232
1026	1	ƒƒC_Notre-Dame-de-la-Jeunesse-Ajax	CSDC_Centre-Sud	2	266
1027	1	ƒƒC_Jean-Paul_II	CSDC_Centre-Sud	2	218
1028	1	ƒƒC_Corpus-Christi	CSDC_Centre-Sud	2	230
1029	1	ƒƒC_Saint-Jean	CSDC_Centre-Sud	2	350
1030	2	ƒƒC_Saint-Philippe	CSDC_Centre-Sud	2	275
1031	2	ƒƒC_Sainte-Marie-Oakville	CSDC_Centre-Sud	2	280
1032	2	ƒƒC_Saint-Jean-Baptiste	CSDC_Centre-Sud	2	216
1033	2	ƒƒC_Ren_-Lamoureux	CSDC_Centre-Sud	2	191
1034	2	ƒƒC_du_Sacr_-Coeur-Georgetown	CSDC_Centre-Sud	2	235
1035	2	ƒƒC_Sainte-Marguerite-d'Youville	CSDC_Centre-Sud	2	389
1036	2	ƒƒC_Sainte-Jeanne-d'Arc	CSDC_Centre-Sud	2	465
1037	2	ƒƒC_Saint-Jean-de-Lalande	CSDC_Centre-Sud	2	134
1038	2	ƒƒC_Le-Petit-Prince	CSDC_Centre-Sud	2	238
1039	2	ƒƒC_Sainte-Marguerite-Bourgeoys-Markham	CSDC_Centre-Sud	2	294
1040	3	ƒIC_Renaissance	CSDC_Centre-Sud	2	204
1041	4	ƒIC_Sainte-Famille	CSDC_Centre-Sud	2	871
1042	4	ƒIC_Monseigneur-de-Charbonnel	CSDC_Centre-Sud	2	418
1043	4	ƒIC_Saint-Charles-Garnier	CSDC_Centre-Sud	2	537
1044	5	ƒSC_Renaissance	CSDC_Centre-Sud	2	262
1045	2	St_Helen_Separate_School	Dufferin-Peel_CDSB	3	254
1046	2	St_Louis_School	Dufferin-Peel_CDSB	3	299
1047	2	St_Christopher_School	Dufferin-Peel_CDSB	3	465
1048	2	Christ_The_King_Catholic_School	Dufferin-Peel_CDSB	3	347
1049	2	St_Francis_of_Assisi_School	Dufferin-Peel_CDSB	3	527
1050	2	All_Saints_Catholic_School	Dufferin-Peel_CDSB	3	461
1051	2	St_Margaret_of_Scotland_School	Dufferin-Peel_CDSB	3	397
1052	2	St_Sebastian_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	648
1053	2	St_Clare_School	Dufferin-Peel_CDSB	3	342
1054	2	St_Luke_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	545
1055	2	St._Bernard_of_Clairvaux_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	440
1056	2	St_Mark_Separate_School	Dufferin-Peel_CDSB	3	407
1057	2	St_Faustina_Elementary_School	Dufferin-Peel_CDSB	3	810
1058	2	St_Gerard_Separate_School	Dufferin-Peel_CDSB	3	321
1059	2	Divine_Mercy_School	Dufferin-Peel_CDSB	3	620
1060	2	St_Rose_of_Lima_Separate_School	Dufferin-Peel_CDSB	3	257
1061	2	St_Jerome_Separate_School	Dufferin-Peel_CDSB	3	331
1062	2	Blessed_John_XXIII_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	236
1063	2	St_Simon_Stock_Elementary_School	Dufferin-Peel_CDSB	3	564
1064	2	St_Edith_Stein_Elementary_School	Dufferin-Peel_CDSB	3	472
1065	2	Mary_Fix_Catholic_School	Dufferin-Peel_CDSB	3	351
1066	2	Our_Lady_of_Mercy_Elementary_School	Dufferin-Peel_CDSB	3	492
1067	2	St_Dominic_Separate_School	Dufferin-Peel_CDSB	3	230
1068	2	Father_Daniel_Zanon_Elementary_School	Dufferin-Peel_CDSB	3	517
1069	2	St_Catherine_of_Siena_School	Dufferin-Peel_CDSB	3	577
1070	2	St_David_of_Wales_Separate_School	Dufferin-Peel_CDSB	3	320
1071	2	St_Elizabeth_Seton_School	Dufferin-Peel_CDSB	3	340
1072	2	Queen_of_Heaven_School	Dufferin-Peel_CDSB	3	421
1073	2	St_Dunstan_Elementary_School	Dufferin-Peel_CDSB	3	417
1074	2	St_Philip_Elementary_School	Dufferin-Peel_CDSB	3	358
1075	2	St_John_of_the_Cross_School	Dufferin-Peel_CDSB	3	307
1076	2	St_Therese_of_the_Child_Jesus_(Elementary)_Separate_School	Dufferin-Peel_CDSB	3	667
1077	2	St_Timothy_School	Dufferin-Peel_CDSB	3	511
1078	2	St_Albert_of_Jerusalem_Elementary_School	Dufferin-Peel_CDSB	3	910
1079	2	St_Joseph_Separate_School	Dufferin-Peel_CDSB	3	366
1080	2	St_Bernadette_Elementary_School	Dufferin-Peel_CDSB	3	429
1081	2	Corpus_Christi_School	Dufferin-Peel_CDSB	3	241
1082	2	Bishop_Scalabrini_School	Dufferin-Peel_CDSB	3	540
1083	2	St_Herbert_School	Dufferin-Peel_CDSB	3	505
1084	2	St_Teresa_of_Avila_Separate_School	Dufferin-Peel_CDSB	3	478
1085	2	Our_Lady_of_Good_Voyage_Catholic_School	Dufferin-Peel_CDSB	3	279
1086	2	Metropolitan_Andrei_Catholic_School	Dufferin-Peel_CDSB	3	545
1087	2	St_Richard_School	Dufferin-Peel_CDSB	3	396
1088	2	St_Raymond_Elementary_School	Dufferin-Peel_CDSB	3	658
1089	2	St_Edmund_Separate_School	Dufferin-Peel_CDSB	3	363
1090	2	Canadian_Martyrs_School	Dufferin-Peel_CDSB	3	528
1091	2	St_Matthew_Separate_School	Dufferin-Peel_CDSB	3	270
1092	2	St_Gertrude_School	Dufferin-Peel_CDSB	3	510
1093	2	St_Valentine_Elementary_School	Dufferin-Peel_CDSB	3	494
1094	2	Sts._Peter_&_Paul_Separate_School	Dufferin-Peel_CDSB	3	179
1095	2	St_Hilary_Elementary_School	Dufferin-Peel_CDSB	3	357
1096	2	St._Charles_Garnier_School	Dufferin-Peel_CDSB	3	265
1097	2	St_Thomas_More_School	Dufferin-Peel_CDSB	3	599
1098	2	St_Pio_of_Pietrelcina_Elementary_School	Dufferin-Peel_CDSB	3	340
1099	2	St_Gregory_School	Dufferin-Peel_CDSB	3	538
1100	2	Blessed_Teresa_of_Calcutta_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	278
1101	2	St_Vincent_de_Paul_Separate_School	Dufferin-Peel_CDSB	3	251
1102	2	St_Jude_School	Dufferin-Peel_CDSB	3	379
1103	2	St_Alfred_School	Dufferin-Peel_CDSB	3	498
1104	2	San_Lorenzo_Ruiz_Elementary_School	Dufferin-Peel_CDSB	3	622
1105	2	St_Julia_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	611
1106	2	St_Sofia_School	Dufferin-Peel_CDSB	3	580
1107	2	St_Basil_School	Dufferin-Peel_CDSB	3	330
1108	2	St._Barbara_Elementary_School	Dufferin-Peel_CDSB	3	595
1109	2	St_Veronica_Elementary_School	Dufferin-Peel_CDSB	3	528
1110	2	Sts_Martha_&_Mary_Separate_School	Dufferin-Peel_CDSB	3	417
1111	2	Pauline_Vanier_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	399
1112	2	St_Brigid_School	Dufferin-Peel_CDSB	3	351
1113	2	St_Kevin_School	Dufferin-Peel_CDSB	3	400
1114	2	Bishop_Francis_Allen_Catholic_School	Dufferin-Peel_CDSB	3	399
1115	2	St_Monica_Elementary_School	Dufferin-Peel_CDSB	3	520
1116	2	St_Francis_Xavier_Elementary_School	Dufferin-Peel_CDSB	3	422
1117	2	Our_Lady_of_Peace_School	Dufferin-Peel_CDSB	3	451
1118	2	St_Joseph_School	Dufferin-Peel_CDSB	3	227
1119	2	St_Mary_Elementary_School	Dufferin-Peel_CDSB	3	261
1120	2	Guardian_Angels_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	725
1121	2	St._Bonaventure_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	439
1122	2	Our_Lady_of_Fatima_School	Dufferin-Peel_CDSB	3	449
1123	2	St_Ursula_Elementary_School	Dufferin-Peel_CDSB	3	502
1124	2	St_Angela_Merici_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	506
1125	2	St_Maria_Goretti_Elementary_School	Dufferin-Peel_CDSB	3	403
1126	2	St._Aidan_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	410
1127	2	St_Anne_Separate_School	Dufferin-Peel_CDSB	3	625
1128	2	St_Cecilia_Elementary_School	Dufferin-Peel_CDSB	3	359
1129	2	Father_C_W_Sullivan_Catholic_School	Dufferin-Peel_CDSB	3	332
1130	2	St._Lucy_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	546
1131	2	St_John_Fisher_Separate_School	Dufferin-Peel_CDSB	3	464
1132	2	St_Joachim_Separate_School	Dufferin-Peel_CDSB	3	473
1133	2	St._Josephine_Bakhita_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	444
1134	2	Cardinal_Newman_Catholic_School	Dufferin-Peel_CDSB	3	648
1135	2	St_Raphael_School	Dufferin-Peel_CDSB	3	261
1136	2	St_Leonard_School	Dufferin-Peel_CDSB	3	423
1137	2	Lester_B_Pearson_Catholic_School	Dufferin-Peel_CDSB	3	442
1138	2	Holy_Cross_School	Dufferin-Peel_CDSB	3	514
1139	2	St_Agnes_Separate_School	Dufferin-Peel_CDSB	3	332
1140	2	Georges_Vanier_Catholic_School	Dufferin-Peel_CDSB	3	305
1141	2	St_Marguerite_Bourgeoys_Separate_School	Dufferin-Peel_CDSB	3	277
1142	2	St_Stephen_Separate_School	Dufferin-Peel_CDSB	3	268
1143	2	Sacred_Heart_Separate_School	Dufferin-Peel_CDSB	3	258
1144	2	St_Jean_Brebeuf_Separate_School	Dufferin-Peel_CDSB	3	426
1145	2	St_Anthony_School	Dufferin-Peel_CDSB	3	287
1146	2	St_Isaac_Jogues_Elementary_School	Dufferin-Peel_CDSB	3	373
1147	2	St_Rita_Elementary_School	Dufferin-Peel_CDSB	3	875
1148	2	St_John_Bosco_School	Dufferin-Peel_CDSB	3	547
1149	2	Our_Lady_of_Providence_Elementary_School	Dufferin-Peel_CDSB	3	511
1150	2	Venerable_Michael_McGivney_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	474
1151	2	Good_Shepherd_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	598
1152	2	Father_Clair_Tipping_School	Dufferin-Peel_CDSB	3	506
1153	2	Father_Francis_McSpiritt_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	363
1154	2	Holy_Spirit_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	796
1155	2	Our_Lady_of_Lourdes_Catholic_Elementary_School	Dufferin-Peel_CDSB	3	450
1156	2	St_Patrick_School	Dufferin-Peel_CDSB	3	244
1157	2	St_Nicholas_Elementary_School	Dufferin-Peel_CDSB	3	744
1158	2	St_John_the_Baptist_Elementary_School	Dufferin-Peel_CDSB	3	783
1159	2	Holy_Family_School	Dufferin-Peel_CDSB	3	470
1160	2	St_Cornelius_School	Dufferin-Peel_CDSB	3	460
1161	2	Pope_John_Paul_II_Separate_School	Dufferin-Peel_CDSB	3	788
1162	5	Iona_Secondary_School	Dufferin-Peel_CDSB	3	1069
1163	5	Loyola_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1343
1164	5	Archbishop_Romero_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	188
1165	5	St._Joan_of_Arc_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1253
1166	5	St_Aloysius_Gonzaga_Secondary_School	Dufferin-Peel_CDSB	3	1884
1167	5	St_Martin_Secondary_School	Dufferin-Peel_CDSB	3	942
1168	5	Our_Lady_of_Mount_Carmel_Secondary_School	Dufferin-Peel_CDSB	3	1855
1169	5	St_Paul_Secondary_School	Dufferin-Peel_CDSB	3	808
1170	5	Father_Michael_Goetz_Secondary_School	Dufferin-Peel_CDSB	3	1938
1171	5	St_Joseph_Secondary_School	Dufferin-Peel_CDSB	3	1825
1172	5	St_Francis_Xavier_Secondary_School	Dufferin-Peel_CDSB	3	2266
1173	5	John_Cabot_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	990
1174	5	Philip_Pocock_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1370
1175	5	St_Marcellinus_Secondary_School	Dufferin-Peel_CDSB	3	1311
1176	5	St_Augustine_Secondary_School	Dufferin-Peel_CDSB	3	1678
1177	5	St._Roch_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1465
1178	5	Cardinal_Leger_Secondary_School	Dufferin-Peel_CDSB	3	1426
1179	5	St_Edmund_Campion_Secondary_School	Dufferin-Peel_CDSB	3	2244
1180	5	Notre_Dame_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1540
1181	5	Ascension_of_Our_Lord_Secondary_School	Dufferin-Peel_CDSB	3	831
1182	5	Holy_Name_of_Mary_Secondary_School	Dufferin-Peel_CDSB	3	699
1183	5	St_Thomas_Aquinas_Secondary_School	Dufferin-Peel_CDSB	3	2198
1184	5	St_Marguerite_d'Youville_Secondary_School	Dufferin-Peel_CDSB	3	2077
1185	5	Cardinal_Ambrozic_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1465
1186	5	Robert_F_Hall_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1967
1187	5	St._Michael_Catholic_Secondary_School	Dufferin-Peel_CDSB	3	1465
1188	2	Our_Lady_of_the_Bay_Catholic_School	Durham_CDSB	4	235
1189	2	St_Monica_Catholic_School	Durham_CDSB	4	450
1190	2	Holy_Redeemer_Catholic_School	Durham_CDSB	4	495
1191	2	St_Elizabeth_Seton_Catholic_School	Durham_CDSB	4	766
1192	2	St_James_Catholic_School	Durham_CDSB	4	266
1193	2	St_Marguerite_Bourgeoys_Catholic_School	Durham_CDSB	4	387
1194	2	St_BernadetteCatholic_School	Durham_CDSB	4	632
1195	2	St_Isaac_Jogues_Catholic_School	Durham_CDSB	4	395
1196	2	St_Francis_de_Sales_Catholic_School	Durham_CDSB	4	223
1197	2	St_Anthony_Daniel_Catholic_School	Durham_CDSB	4	235
1198	2	Monsignor_Philip_Coffey_Catholic_School	Durham_CDSB	4	324
1199	2	St_Wilfrid_Catholic_School	Durham_CDSB	4	386
1200	2	St_Jude_Catholic_School	Durham_CDSB	4	395
1201	2	St_Patrick_Catholic_School	Durham_CDSB	4	649
1202	2	St_Marguerite_d'Youville_Catholic_School	Durham_CDSB	4	420
1203	2	St_Catherine_of_Siena_Catholic_School	Durham_CDSB	4	485
1204	2	Mother_Teresa_Catholic_School	Durham_CDSB	4	507
1205	2	St_John_the_Evangelist_Catholic_School	Durham_CDSB	4	259
1206	2	St_Thomas_Aquinas_Catholic_School	Durham_CDSB	4	442
1207	2	Brother_Andre_Catholic_School	Durham_CDSB	4	693
1208	2	St_Theresa_Catholic_School	Durham_CDSB	4	262
1209	2	St_Hedwig_Catholic_School	Durham_CDSB	4	187
1210	2	John_XXIII_Catholic_School	Durham_CDSB	4	362
1211	2	St_Paul_Catholic_School	Durham_CDSB	4	388
1212	2	St_Luke_the_Evangelist_Catholic_School	Durham_CDSB	4	682
1213	2	St_Christopher_Catholic_School	Durham_CDSB	4	424
1214	2	St_Matthew_the_Evangelist_Catholic_School	Durham_CDSB	4	501
1215	2	St_Bernard_Catholic_School	Durham_CDSB	4	395
1216	2	Sir_Albert_Love_Catholic_School	Durham_CDSB	4	284
1217	2	St_Mark_the_Evangelist_Catholic_School	Durham_CDSB	4	443
1218	2	St_Joseph_Catholic_School	Durham_CDSB	4	497
1219	2	Father_Joseph_Venini_Catholic_School	Durham_CDSB	4	368
1220	2	St_John_Bosco_Catholic_School	Durham_CDSB	4	453
1221	2	St_Bridget_Catholic_School	Durham_CDSB	4	443
1222	2	St_Leo_Catholic_School	Durham_CDSB	4	539
1223	2	Immaculate_Conception_Catholic_School	Durham_CDSB	4	158
1224	2	St_Joseph_Catholic_School	Durham_CDSB	4	352
1225	2	Good_Shepherd_Catholic_School	Durham_CDSB	4	138
1226	2	Holy_Family_Catholic_School	Durham_CDSB	4	74
1227	5	St_Mary_Catholic_Secondary_School	Durham_CDSB	4	1556
1228	5	Archbishop_Denis_O'Connor_Catholic_High_School	Durham_CDSB	4	879
1229	5	Father_Donald_MacLellan_Catholic_Sec_Sch_Catholic_School	Durham_CDSB	4	107
1230	5	Monsignor_John_Pereyma_Catholic_Secondary_School	Durham_CDSB	4	745
1231	5	Notre_Dame_Catholic_Secondary_School	Durham_CDSB	4	1615
1232	5	All_Saints_Catholic_Secondary_School	Durham_CDSB	4	1541
1233	5	Monsignor_Paul_Dwyer_Catholic_High_School	Durham_CDSB	4	1280
1234	5	Father_Leo_J_Austin_Catholic_Secondary_School	Durham_CDSB	4	1212
1235	1	Greenbank_Public_School	Durham_DSB	4	123
1236	2	Rosebank_Road_Public_School	Durham_DSB	4	193
1237	2	Fairport_Beach_Public_School	Durham_DSB	4	352
1238	2	Frenchman's_Bay_Public_School	Durham_DSB	4	647
1239	2	Elizabeth_B_Phin_Public_School	Durham_DSB	4	431
1240	2	Sir_John_A_Macdonald_Public_School	Durham_DSB	4	467
1241	2	Lakeside_Public_School	Durham_DSB	4	437
1242	2	Westcreek_Public_School	Durham_DSB	4	516
1243	2	Duffin's_Bay_Public_School	Durham_DSB	4	316
1244	2	Bayview_Heights_Public_School	Durham_DSB	4	541
1245	2	Highbush_Public_School	Durham_DSB	4	566
1246	2	Altona_Forest_Public_School	Durham_DSB	4	462
1247	2	Southwood_Park_Public_School	Durham_DSB	4	591
1248	2	William_Dunbar_Public_School	Durham_DSB	4	632
1249	2	Vaughan_Willard_Public_School	Durham_DSB	4	326
1250	2	Gandatsetiagon_Public_School	Durham_DSB	4	458
1251	2	Carruthers_Creek_Public_School	Durham_DSB	4	752
1252	2	Bolton_C_Falby_Public_School	Durham_DSB	4	622
1253	2	Glengrove_Public_School	Durham_DSB	4	417
1254	2	Maple_Ridge_Public_School	Durham_DSB	4	376
1255	2	Lincoln_Avenue_Public_School	Durham_DSB	4	454
1256	2	Roland_Michener_Public_School	Durham_DSB	4	473
1257	2	Lord_Elgin_Public_School	Durham_DSB	4	281
1258	2	Valley_Farm_Public_School	Durham_DSB	4	613
1259	2	Lincoln_Alexander_Public_School	Durham_DSB	4	568
1260	2	Cadarackque_Public_School	Durham_DSB	4	736
1261	2	Lakewoods_Public_School	Durham_DSB	4	402
1262	2	Eagle_Ridge_Public_School	Durham_DSB	4	572
1263	2	Westney_Heights_Public_School	Durham_DSB	4	592
1264	2	Dr_C_F_Cannon_Public_School	Durham_DSB	4	539
1265	2	Applecroft_Public_School	Durham_DSB	4	394
1266	2	Sir_William_Stephenson_Public_School	Durham_DSB	4	429
1267	2	Alexander_Graham_Bell_Public_School	Durham_DSB	4	606
1268	2	Terry_Fox_Public_School	Durham_DSB	4	556
1269	2	Dr_Roberta_Bondar_Public_School	Durham_DSB	4	495
1270	2	West_Lynde_Public_School	Durham_DSB	4	590
1271	2	Lester_B_Pearson_Public_School	Durham_DSB	4	484
1272	2	Glen_Street_Public_School	Durham_DSB	4	443
1273	2	Bobby_Orr_Public_School	Durham_DSB	4	308
1274	2	Vimy_Ridge_Public_School	Durham_DSB	4	455
1275	2	Bellwood_Public_School	Durham_DSB	4	468
1276	2	College_Hill_Public_School	Durham_DSB	4	260
1277	2	Nottingham_Public_School	Durham_DSB	4	576
1278	2	Earl_A_Fairman_Public_School	Durham_DSB	4	228
1279	2	C_E_Broughton_Public_School	Durham_DSB	4	433
1280	2	Julie_Payette	Durham_DSB	4	455
1281	2	Colonel_J_E_Farewell_Public_School	Durham_DSB	4	475
1282	2	Waverly_Public_School	Durham_DSB	4	410
1283	2	Gertrude_Colpus_Public_School	Durham_DSB	4	247
1284	2	T_R_McEwen_Public_School	Durham_DSB	4	412
1285	2	Village_Union_Public_School	Durham_DSB	4	403
1286	2	Ritson_Public_School	Durham_DSB	4	282
1287	2	Pringle_Creek_Public_School	Durham_DSB	4	523
1288	2	Dr_Robert_Thornton_Public_School	Durham_DSB	4	505
1289	2	Romeo_Dallaire_Public_School	Durham_DSB	4	455
1290	2	Duke_of_Edinburgh_Public_School	Durham_DSB	4	212
1291	2	Grandview_Public_School	Durham_DSB	4	262
1292	2	Captain_Michael_VandenBos_Public_School	Durham_DSB	4	890
1293	2	Stephen_G_Saywell_Public_School	Durham_DSB	4	442
1294	2	Harmony_Public_School	Durham_DSB	4	140
1295	2	Mary_Street_Community_School	Durham_DSB	4	153
1296	2	Woodcrest_Public_School	Durham_DSB	4	316
1297	2	Glen_Dhu_Public_School	Durham_DSB	4	527
1298	2	Athabasca_Street_Public_School	Durham_DSB	4	339
1299	2	Williamsburg_Public_School	Durham_DSB	4	586
1300	2	Jack_Miner_Public_School	Durham_DSB	4	662
1301	2	Coronation_Public_School	Durham_DSB	4	405
1302	2	Ormiston_Public_School	Durham_DSB	4	504
1303	2	Vincent_Massey_Public_School	Durham_DSB	4	394
1304	2	Adelaide_Mclaughlin_Public_School	Durham_DSB	4	394
1305	2	John_Dryden_Public_School	Durham_DSB	4	698
1306	2	Fallingbrook_Public_School	Durham_DSB	4	454
1307	2	Walter_E_Harris_Public_School	Durham_DSB	4	355
1308	2	Dr_S_J_Phillips_Public_School	Durham_DSB	4	459
1309	2	Hillsdale_Public_School	Durham_DSB	4	186
1310	2	Sir_Samuel_Steele_Public_School	Durham_DSB	4	550
1311	2	Harmony_Heights_Public_School	Durham_DSB	4	413
1312	2	Whitby_Shores_P.S._Public_School	Durham_DSB	4	455
1313	2	Beau_Valley_Public_School	Durham_DSB	4	364
1314	2	Robert_Munsch_Public_School	Durham_DSB	4	455
1315	2	Sunset_Heights_Public_School	Durham_DSB	4	366
1316	2	Valley_View_Public_School	Durham_DSB	4	303
1317	2	Gordon_B_Attersley_Public_School	Durham_DSB	4	511
1318	2	Queen_Elizabeth_Public_School	Durham_DSB	4	494
1319	2	Pierre_Elliott_Trudeau_Public_School	Durham_DSB	4	618
1320	2	Sherwood_Public_School	Durham_DSB	4	582
1321	2	Norman_G._Powers_Public_School	Durham_DSB	4	542
1322	2	Kedron_Public_School	Durham_DSB	4	406
1323	2	Meadowcrest_Public_School	Durham_DSB	4	468
1324	2	Winchester_Public_School	Durham_DSB	4	789
1325	2	Blair_Ridge_Public_School	Durham_DSB	4	455
1326	2	Brooklin_Village_Public_School	Durham_DSB	4	809
1327	2	Claremont_Public_School	Durham_DSB	4	202
1328	2	Goodwood_Public_School	Durham_DSB	4	275
1329	2	Prince_Albert_Public_School	Durham_DSB	4	223
1330	2	R_H_Cornish_Public_School	Durham_DSB	4	812
1331	2	Quaker_Village_Public_School	Durham_DSB	4	457
1332	2	Uxbridge_Public_School	Durham_DSB	4	484
1333	2	Joseph_Gould_Public_School	Durham_DSB	4	599
1334	2	Cartwright_Central_Public_School	Durham_DSB	4	474
1335	2	S_A_Cawker_Public_School	Durham_DSB	4	504
1336	2	Scott_Central_Public_School	Durham_DSB	4	369
1337	2	Sunderland_Public_School	Durham_DSB	4	378
1338	2	McCaskill's_Mills_Public_School	Durham_DSB	4	468
1339	2	Beaverton_Public_School	Durham_DSB	4	383
1340	5	Dunbarton_High_School	Durham_DSB	4	1834
1341	5	Ajax_High_School	Durham_DSB	4	1551
1342	5	Pine_Ridge_Secondary_School	Durham_DSB	4	1722
1343	5	Pickering_High_School	Durham_DSB	4	1777
1344	5	G_L_Roberts_Collegiate_and_Vocational_Institute	Durham_DSB	4	746
1345	5	Henry_Street_High_School	Durham_DSB	4	968
1346	5	J_Clarke_Richardson_Collegiate	Durham_DSB	4	1745
1347	5	Anderson_Collegiate_and_Vocational_Institute	Durham_DSB	4	1051
1348	5	Oshawa_Central_Collegiate_Institute	Durham_DSB	4	697
1349	5	Durham_Alternative_Secondary_School	Durham_DSB	4	783
1350	5	DCE_-_Under_21_Collegiate_Institute_and_Vocational_School	Durham_DSB	4	70
1351	5	Donald_A_Wilson_Secondary_School	Durham_DSB	4	1262
1352	5	O'Neill_Collegiate_and_Vocational_Institute	Durham_DSB	4	1435
1353	5	R_S_Mclaughlin_Collegiate_and_Vocational_Institute	Durham_DSB	4	1081
1354	5	Eastdale_Collegiate_and_Vocational_Institute	Durham_DSB	4	1593
1355	5	Sinclair_Secondary_School	Durham_DSB	4	1939
1356	5	Maxwell_Heights_Secondary_School	Durham_DSB	4	1187
1357	5	Port_Perry_High_School	Durham_DSB	4	1311
1358	5	Uxbridge_Secondary_School	Durham_DSB	4	1414
1359	5	Cartwright_High_School	Durham_DSB	4	116
1360	5	Brock_High_School	Durham_DSB	4	650
1361	2	Holy_Rosary_Separate_School	Halton_CDSB	5	426
1362	2	St_Johns_Separate_School	Halton_CDSB	5	369
1363	2	Lumen_Christi_Catholic_Elementary_School_Elementary_School	Halton_CDSB	5	494
1364	2	St_Paul_School	Halton_CDSB	5	383
1365	2	St_Raphaels_Separate_School	Halton_CDSB	5	344
1366	2	St_Gabriel_School	Halton_CDSB	5	545
1367	2	St_Marks_Separate_School	Halton_CDSB	5	398
1368	2	Canadian_Martyrs_School	Halton_CDSB	5	353
1369	2	St_Patrick_Separate_School	Halton_CDSB	5	253
1370	2	St_Timothy_Separate_School	Halton_CDSB	5	629
1371	2	Ascension_Separate_School	Halton_CDSB	5	393
1372	2	Sacred_Heart_of_Jesus_Catholic_School	Halton_CDSB	5	650
1373	2	St_Elizabeth_Seton_Catholic_Elementary_School	Halton_CDSB	5	388
1374	2	St_Dominics_Separate_School	Halton_CDSB	5	525
1375	2	St._Christopher_Catholic_Elementary_School	Halton_CDSB	5	553
1376	2	St_Joseph's_School	Halton_CDSB	5	387
1377	2	St_Bernadette_Separate_School	Halton_CDSB	5	532
1378	2	St_Joan_of_Arc_Catholic_Elementary_School	Halton_CDSB	5	633
1379	2	St_James_Separate_School	Halton_CDSB	5	300
