DAUID  PROBABILITY  CUMULATIVE PROBABILITY (2006)
35180974    8.60211e-05         0.0956522
35180975    9.50003e-05         0.0957472
35180976    6.86014e-05         0.0958158
35180977    8.9972e-05         0.0959058
35180978    9.46412e-05         0.0960004
35180979    0.000105057         0.0961055
35180980    8.72782e-05         0.0961928
35180981    8.58415e-05         0.0962786
35180982    6.59076e-05         0.0963445
35180983    9.26657e-05         0.0964372
35180984    8.06336e-05         0.0965178
35180985    8.81761e-05         0.096606
35180986    9.15882e-05         0.0966976
35180987    0.000106135         0.0968037
35180988    7.66827e-05         0.0968804
35180989    0.000179944         0.0970604
35180990    3.82516e-05         0.0970986
35180991    0.000115653         0.0972143
35180992    5.96221e-05         0.0972739
35180993    8.97924e-05         0.0973637
35180994    0.000222506         0.0975862
35180995    0.000195209         0.0977814
35180996    0.000173299         0.0979547
35180997    9.78737e-05         0.0980526
35180998    8.49436e-05         0.0981375
35180999    0.000289491         0.098427
35181000    0.00019898         0.098626
35181001    0.000578622         0.0992046
35181002    8.09927e-05         0.0992856
35181003    9.57187e-05         0.0993813
35181004    8.22498e-05         0.0994636
35181005    7.93765e-05         0.0995429
35181006    0.000128942         0.0996719
35181007    8.44048e-05         0.0997563
35181008    6.64464e-05         0.0998227
35181009    7.97356e-05         0.0999025
35181010    7.16543e-05         0.0999741
35181011    0.000101645         0.100076
35181012    8.63803e-05         0.100162
35181013    9.66166e-05         0.100259
35181014    0.000102363         0.100361
35181015    7.75806e-05         0.100439
35181016    0.000157675         0.100596
35181017    5.99813e-05         0.100656
35181018    6.30343e-05         0.100719
35181019    5.87242e-05         0.100778
35181020    6.69851e-05         0.100845
35181021    8.17111e-05         0.100927
35181022    0.00012535         0.101052
35181023    8.94332e-05         0.101142
35181024    9.98491e-05         0.101241
35190001    5.44142e-05         0.101296
35190002    0.000141872         0.101438
35190003    6.89606e-05         0.101507
35190004    0.000123375         0.10163
35190005    7.32706e-05         0.101703
35190006    3.41211e-05         0.101737
35190009    0.000107392         0.101845
35190011    6.91401e-05         0.101914
35190012    8.7817e-05         0.102002
35190013    0.000127326         0.102129
35190015    0.000146362         0.102276
35190016    4.99246e-05         0.102325
35190017    5.98017e-05         0.102385
35190018    0.000184254         0.102569
35190019    8.67394e-05         0.102656
35190020    8.17111e-05         0.102738
35190021    6.89606e-05         0.102807
35190022    6.8781e-05         0.102876
35190026    0.00020347         0.103079
35190027    0.00010829         0.103187
35190028    9.01516e-05         0.103278
35190029    0.000138639         0.103416
35190030    8.83557e-05         0.103505
35190031    9.2127e-05         0.103597
35190032    7.97356e-05         0.103676
35190033    6.77035e-05         0.103744
35190034    8.87149e-05         0.103833
35190035    5.51325e-05         0.103888
35190036    0.000131276         0.104019
35190037    8.09927e-05         0.1041
35190039    3.23253e-06         0.104103
35190040    5.74671e-06         0.104109
35190041    0.000101465         0.104211
35190042    0.000126966         0.104338
35190043    0.000135586         0.104473
35190044    0.000111522         0.104585
35190045    0.000257345         0.104842
35190046    0.000338697         0.105181
35190047    7.70419e-05         0.105258
35190048    0.000117808         0.105376
35190049    0.000101286         0.105477
35190050    0.000111522         0.105588
35190051    0.000101106         0.10569
35190052    0.000426873         0.106116
35190053    8.44048e-05         0.106201
35190054    0.000115293         0.106316
35190055    0.000103261         0.106419
35190056    0.0001557         0.106575
35190057    8.97924e-05         0.106665
35190058    9.53595e-05         0.10676
35190059    5.27979e-05         0.106813
35190061    6.68055e-05         0.10688
35190062    9.15882e-05         0.106971
35190065    0.000417355         0.107389
35190066    9.37432e-05         0.107483
35190067    0.000140076         0.107623
35190068    9.58983e-05         0.107719
35190069    9.12291e-05         0.10781
35190070    6.33934e-05         0.107873
35190071    0.000171503         0.108045
35190072    0.000191078         0.108236
35190073    8.58415e-05         0.108322
35190074    0.00010398         0.108426
35190075    8.53028e-05         0.108511
35190076    0.000106135         0.108617
35190077    8.76374e-05         0.108705
35190078    8.87149e-05         0.108793
35190079    0.000185152         0.108979
35190080    9.06903e-05         0.109069
35190081    7.61439e-05         0.109145
35190082    8.42253e-05         0.10923
35190083    9.55391e-05         0.109325
35190084    0.000114934         0.10944
35190085    0.000134689         0.109575
35190086    4.29208e-05         0.109618
35190087    6.62668e-05         0.109684
35190088    0.000231305         0.109915
35190089    7.25522e-05         0.109988
35190090    9.48208e-05         0.110083
35190091    5.63896e-05         0.110139
35190092    7.79398e-05         0.110217
35190093    8.72782e-05         0.110304
35190094    0.000135586         0.11044
35190095    5.90834e-05         0.110499
35190096    6.86014e-05         0.110567
35190097    9.73349e-05         0.110665
35190098    0.000100388         0.110765
35190099    9.41024e-05         0.110859
35190100    8.13519e-05         0.110941
35190101    0.000749048         0.11169
35190102    8.60211e-05         0.111776
35190103    0.000173299         0.111949
35190104    8.15315e-05         0.112031
35190105    0.000119065         0.11215
35190106    0.000104878         0.112254
35190107    0.000120501         0.112375
35190108    0.000117448         0.112492
35190109    7.02176e-05         0.112563
35190110    8.31477e-05         0.112646
35190111    0.000137023         0.112783
35190112    6.42913e-05         0.112847
35190113    8.44048e-05         0.112932
35190114    0.000185691         0.113117
35190115    0.000201674         0.113319
35190117    0.000111163         0.11343
35190118    9.67962e-05         0.113527
35190119    0.000147439         0.113674
35190120    6.91401e-05         0.113743
35190121    0.000205265         0.113949
35190122    0.000153545         0.114102
35190123    0.000113138         0.114215
35190124    9.05107e-05         0.114306
35190125    4.59737e-05         0.114352
35190126    8.11723e-05         0.114433
35190127    0.000122836         0.114556
35190128    0.000100029         0.114656
35190129    0.000135586         0.114791
35190130    8.22498e-05         0.114874
35190131    0.00010362         0.114977
35190132    8.29682e-05         0.11506
35190133    0.000107751         0.115168
35190136    0.000114216         0.115282
35190137    0.000111702         0.115394
35190138    8.94332e-05         0.115483
35190139    6.48301e-05         0.115548
35190140    7.56052e-05         0.115624
35190141    7.05768e-05         0.115694
35190142    7.32706e-05         0.115768
35190143    9.82329e-05         0.115866
35190144    9.10495e-05         0.115957
35190145    0.000118706         0.116076
35190146    6.68055e-05         0.116142
35190147    0.000349652         0.116492
35190148    6.84218e-05         0.116561
35190149    9.19474e-05         0.116653
35190150    6.32138e-05         0.116716
35190151    8.85353e-05         0.116804
35190152    9.4282e-05         0.116899
35190153    0.000212628         0.117111
35190154    0.000159292         0.11727
35190155    0.000100747         0.117371
35190157    0.000135227         0.117506
35190158    0.000172222         0.117679
35190159    7.29114e-05         0.117752
35190160    9.949e-05         0.117851
35190161    0.000106494         0.117958
35190162    0.000248186         0.118206
35190163    9.73349e-05         0.118303
35190164    0.000117448         0.118421
35190165    7.86581e-05         0.118499
35190166    0.000110624         0.11861
35190167    0.000128403         0.118738
35190168    0.000120861         0.118859
35190170    6.93197e-05         0.118928
35190175    0.000110445         0.119039
35190176    0.000118885         0.119158
35190177    5.81855e-05         0.119216
35190178    8.36865e-05         0.1193
35190179    9.2127e-05         0.119392
35190180    0.000167553         0.119559
35190181    0.00010829         0.119668
35190182    0.000199339         0.119867
35190183    0.000135946         0.120003
35190184    0.00018174         0.120185
35190185    0.00271532         0.1229
35190186    0.000219093         0.123119
35190187    5.7108e-05         0.123176
35190188    0.000132713         0.123309
35190189    0.000119244         0.123428
35190192    0.000174197         0.123602
35190195    0.000100029         0.123702
35190196    0.000139358         0.123842
35190197    8.06336e-05         0.123922
35190199    8.15315e-05         0.124004
35190200    8.62007e-05         0.12409
35190202    0.000100747         0.124191
35190205    6.15976e-05         0.124252
35190207    0.000189462         0.124442
35190208    0.00011224         0.124554
35190209    5.63896e-05         0.12461
35190210    0.000148337         0.124759
35190211    0.000110804         0.12487
35190212    0.000102722         0.124972
35190213    7.99152e-05         0.125052
35190214    0.000124991         0.125177
35190215    6.1418e-05         0.125239
35190216    8.97924e-05         0.125328
35190217    7.57848e-05         0.125404
35190218    0.000189282         0.125594
35190219    5.36958e-05         0.125647
35190220    0.000114575         0.125762
35190221    0.000106314         0.125868
35190222    0.00016414         0.126032
35190223    7.59644e-05         0.126108
35190224    0.00011224         0.12622
35190225    7.45277e-05         0.126295
35190226    5.13612e-05         0.126346
35190227    9.93104e-05         0.126446
35190228    0.000107751         0.126553
35190229    8.9972e-05         0.126643
35190230    7.75806e-05         0.126721
35190235    0.00010362         0.126825
35190236    0.000443934         0.127268
35190237    4.84879e-05         0.127317
35190238    7.50664e-05         0.127392
35190239    0.000119963         0.127512
35190240    8.20702e-05         0.127594
35190241    0.000102184         0.127696
35190242    0.000108828         0.127805
35190243    0.00013828         0.127943
35190244    5.85446e-05         0.128002
35190245    6.86014e-05         0.128071
35190246    7.29114e-05         0.128143
35190247    0.000120322         0.128264
35190248    0.000109547         0.128373
35190252    0.000154622         0.128528
35190253    5.7108e-05         0.128585
35190254    8.85353e-05         0.128674
35190255    7.61439e-05         0.12875
